1, none, betterend:amber_land, MONSTER, minecraft:enderman, 5, 1, 4
32139, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:zombie_villager, 10, 1, 1
32140, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:skeleton, 40, 2, 4
32141, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:slime, 30, 2, 4
32142, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:enderman, 5, 1, 2
32143, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:witch, 5, 1, 1
32144, none, minecraft:windswept_gravelly_hills, MONSTER, monsterplus:abyssologer, 10, 1, 1
32145, none, minecraft:windswept_gravelly_hills, MONSTER, grimoireofgaia:arachne, 20, 1, 2
32146, none, minecraft:windswept_gravelly_hills, MONSTER, grimoireofgaia:bone_knight, 20, 1, 2
32147, none, minecraft:windswept_gravelly_hills, MONSTER, grimoireofgaia:creep, 20, 2, 3
32148, none, minecraft:windswept_gravelly_hills, MONSTER, grimoireofgaia:deathword, 30, 1, 2
32149, none, minecraft:windswept_gravelly_hills, MONSTER, grimoireofgaia:ender_eye, 30, 2, 4
32150, none, minecraft:windswept_gravelly_hills, MONSTER, grimoireofgaia:flesh_lich, 30, 2, 4
32151, none, minecraft:windswept_gravelly_hills, MONSTER, grimoireofgaia:mimic, 30, 1, 1
32152, none, minecraft:windswept_gravelly_hills, MONSTER, player_mobs:player_mob, 20, 2, 4
32153, none, minecraft:windswept_gravelly_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
32154, none, minecraft:windswept_gravelly_hills, MONSTER, alexsmobs:farseer, 10, 1, 1
32155, none, minecraft:windswept_gravelly_hills, MONSTER, alexsmobs:murmur, 10, 1, 1
32156, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
32157, none, minecraft:windswept_gravelly_hills, MONSTER, hmag:banshee, 20, 1, 2
32158, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
32159, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
32160, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:bonescaller, 11, 1, 1
32161, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:corpse_fly, 17, 1, 3
32162, none, minecraft:windswept_gravelly_hills, MONSTER, monsterplus:crystal_zombie, 20, 2, 4
32163, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
32164, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:decaying_zombie, 15, 1, 1
32165, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:decrepit_skeleton, 15, 1, 1
32166, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
32167, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
32168, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
32169, none, minecraft:windswept_gravelly_hills, MONSTER, hmag:dullahan, 15, 1, 2
32170, none, minecraft:windswept_gravelly_hills, MONSTER, hmag:dyssomnia, 10, 1, 1
32171, none, minecraft:windswept_gravelly_hills, MONSTER, dungeonsweaponry:enchanter, 30, 1, 1
32172, none, minecraft:windswept_gravelly_hills, MONSTER, realmrpg_wyrms:ender_wyrm, 10, 1, 3
32173, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
32174, none, minecraft:windswept_gravelly_hills, MONSTER, dungeonsweaponry:geomancer, 30, 1, 1
32175, none, minecraft:windswept_gravelly_hills, MONSTER, monsterplus:glow_skeleton, 30, 1, 3
32176, none, minecraft:windswept_gravelly_hills, MONSTER, hmag:melty_monster, 18, 1, 3
32177, none, minecraft:windswept_gravelly_hills, MONSTER, hmag:ghost, 15, 1, 2
32178, none, minecraft:windswept_gravelly_hills, MONSTER, hmag:kobold, 20, 1, 2
32179, none, minecraft:windswept_gravelly_hills, MONSTER, hmag:lich, 10, 1, 1
32180, none, minecraft:windswept_gravelly_hills, MONSTER, hmag:ogre, 10, 1, 1
32181, none, minecraft:windswept_gravelly_hills, MONSTER, hmag:spider_nest, 10, 1, 2
32182, none, minecraft:windswept_gravelly_hills, MONSTER, hmag:necrotic_reaper, 10, 1, 2
32183, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
32184, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
32185, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
32186, none, minecraft:windswept_gravelly_hills, MONSTER, realmrpg_wyrms:red_wyrm, 10, 1, 1
32187, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
32188, none, minecraft:windswept_gravelly_hills, MONSTER, riskofrain_mobs:lemurian_entity, 26, 1, 2
32189, none, minecraft:windswept_gravelly_hills, MONSTER, riskofrain_mobs:stone_golem_entity, 20, 1, 1
32190, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
32191, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
32192, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
32193, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
32194, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
32195, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
32196, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
32197, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
32198, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
32199, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
32200, none, minecraft:windswept_gravelly_hills, MONSTER, born_in_chaos_v1:zombie_fisherman, 25, 1, 1
32201, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:sheep, 35, 2, 4
32202, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:pig, 25, 2, 4
32203, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:chicken, 35, 4, 4
32204, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:cow, 35, 2, 4
32205, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:horse, 10, 2, 6
32206, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:donkey, 10, 1, 3
32207, none, minecraft:windswept_gravelly_hills, CREATURE, exoticbirds:pigeon, 12, 2, 3
32208, none, minecraft:windswept_gravelly_hills, CREATURE, riskofrain_mobs:gunner_drone_entity, 10, 1, 1
32209, none, minecraft:windswept_gravelly_hills, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
32210, none, minecraft:windswept_gravelly_hills, AMBIENT, minecraft:bat, 10, 2, 4
32211, none, minecraft:windswept_gravelly_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
32212, none, minecraft:windswept_gravelly_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 2, 4
32213, none, minecraft:windswept_gravelly_hills, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 2, 4
32214, none, minecraft:windswept_gravelly_hills, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
32215, none, minecraft:windswept_gravelly_hills, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 12, 2, 5
32216, none, minecraft:windswept_gravelly_hills, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 3
32217, none, minecraft:windswept_gravelly_hills, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
32218, none, minecraft:windswept_gravelly_hills, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
32219, none, minecraft:windswept_gravelly_hills, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
32220, none, minecraft:windswept_gravelly_hills, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
32221, none, minecraft:windswept_gravelly_hills, WATER_AMBIENT, aquaculture:minnow, 18, 1, 3
32222, none, minecraft:windswept_gravelly_hills, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
32223, none, minecraft:windswept_gravelly_hills, WATER_AMBIENT, aquaculture:perch, 20, 1, 3
32224, none, minecraft:windswept_gravelly_hills, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
32225, none, minecraft:windswept_hills, MONSTER, minecraft:spider, 30, 2, 4
32226, none, minecraft:windswept_hills, MONSTER, minecraft:zombie, 40, 2, 3
32227, none, minecraft:windswept_hills, MONSTER, minecraft:zombie_villager, 10, 1, 1
32228, none, minecraft:windswept_hills, MONSTER, minecraft:skeleton, 40, 2, 4
32229, none, minecraft:windswept_hills, MONSTER, minecraft:slime, 30, 2, 4
32230, none, minecraft:windswept_hills, MONSTER, minecraft:witch, 5, 1, 1
32231, none, minecraft:windswept_hills, MONSTER, monsterplus:abyssologer, 10, 1, 1
32232, none, minecraft:windswept_hills, MONSTER, grimoireofgaia:arachne, 20, 1, 2
32233, none, minecraft:windswept_hills, MONSTER, grimoireofgaia:bone_knight, 20, 1, 2
32234, none, minecraft:windswept_hills, MONSTER, grimoireofgaia:creep, 20, 2, 3
32235, none, minecraft:windswept_hills, MONSTER, grimoireofgaia:deathword, 30, 1, 2
32236, none, minecraft:windswept_hills, MONSTER, grimoireofgaia:ender_eye, 30, 2, 4
32237, none, minecraft:windswept_hills, MONSTER, grimoireofgaia:flesh_lich, 30, 2, 4
32238, none, minecraft:windswept_hills, MONSTER, grimoireofgaia:mimic, 30, 1, 1
32239, none, minecraft:windswept_hills, MONSTER, player_mobs:player_mob, 20, 2, 4
32240, none, minecraft:windswept_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
32241, none, minecraft:windswept_hills, MONSTER, alexsmobs:farseer, 10, 1, 1
32242, none, minecraft:windswept_hills, MONSTER, alexsmobs:murmur, 10, 1, 1
32243, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
32244, none, minecraft:windswept_hills, MONSTER, hmag:banshee, 20, 1, 2
32245, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
32246, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
32247, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:bonescaller, 11, 1, 1
32248, none, minecraft:windswept_hills, MONSTER, endermanoverhaul:cave_enderman, 10, 1, 2
32249, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:corpse_fly, 17, 1, 3
32250, none, minecraft:windswept_hills, MONSTER, monsterplus:crystal_zombie, 20, 2, 4
32251, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
32252, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:decaying_zombie, 15, 1, 1
32253, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:decrepit_skeleton, 15, 1, 1
32254, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
32255, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
32256, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
32257, none, minecraft:windswept_hills, MONSTER, hmag:dullahan, 15, 1, 2
32258, none, minecraft:windswept_hills, MONSTER, hmag:dyssomnia, 10, 1, 1
32259, none, minecraft:windswept_hills, MONSTER, dungeonsweaponry:enchanter, 30, 1, 1
32260, none, minecraft:windswept_hills, MONSTER, realmrpg_wyrms:ender_wyrm, 10, 1, 3
32261, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
32262, none, minecraft:windswept_hills, MONSTER, dungeonsweaponry:geomancer, 30, 1, 1
32263, none, minecraft:windswept_hills, MONSTER, monsterplus:glow_skeleton, 30, 1, 3
32264, none, minecraft:windswept_hills, MONSTER, hmag:melty_monster, 18, 1, 3
32265, none, minecraft:windswept_hills, MONSTER, hmag:ghost, 15, 1, 2
32266, none, minecraft:windswept_hills, MONSTER, hmag:kobold, 20, 1, 2
32267, none, minecraft:windswept_hills, MONSTER, hmag:lich, 10, 1, 1
32268, none, minecraft:windswept_hills, MONSTER, hmag:ogre, 10, 1, 1
32269, none, minecraft:windswept_hills, MONSTER, hmag:spider_nest, 10, 1, 2
32270, none, minecraft:windswept_hills, MONSTER, hmag:necrotic_reaper, 10, 1, 2
32271, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
32272, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
32273, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
32274, none, minecraft:windswept_hills, MONSTER, realmrpg_wyrms:red_wyrm, 10, 1, 1
32275, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
32276, none, minecraft:windswept_hills, MONSTER, riskofrain_mobs:lemurian_entity, 26, 1, 2
32277, none, minecraft:windswept_hills, MONSTER, riskofrain_mobs:stone_golem_entity, 20, 1, 1
32278, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
32279, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
32280, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
32281, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
32282, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
32283, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
32284, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
32285, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
32286, none, minecraft:windswept_hills, MONSTER, endermanoverhaul:windswept_hills_enderman, 10, 1, 2
32287, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
32288, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
32289, none, minecraft:windswept_hills, MONSTER, born_in_chaos_v1:zombie_fisherman, 25, 1, 1
32290, none, minecraft:windswept_hills, CREATURE, minecraft:sheep, 35, 2, 4
32291, none, minecraft:windswept_hills, CREATURE, minecraft:pig, 25, 2, 4
32292, none, minecraft:windswept_hills, CREATURE, minecraft:chicken, 35, 4, 4
32293, none, minecraft:windswept_hills, CREATURE, minecraft:cow, 35, 2, 4
32294, none, minecraft:windswept_hills, CREATURE, minecraft:horse, 10, 2, 6
32295, none, minecraft:windswept_hills, CREATURE, minecraft:donkey, 10, 1, 3
32296, none, minecraft:windswept_hills, CREATURE, exoticbirds:pigeon, 12, 2, 3
32297, none, minecraft:windswept_hills, CREATURE, butterflies:buckeye, 10, 2, 4
32298, none, minecraft:windswept_hills, CREATURE, butterflies:cabbage, 10, 2, 4
32299, none, minecraft:windswept_hills, CREATURE, butterflies:chalkhill, 10, 2, 4
32300, none, minecraft:windswept_hills, CREATURE, butterflies:common, 10, 2, 4
32301, none, minecraft:windswept_hills, CREATURE, butterflies:heath, 10, 1, 3
32302, none, minecraft:windswept_hills, CREATURE, butterflies:longwing, 10, 2, 4
32303, none, minecraft:windswept_hills, CREATURE, butterflies:monarch, 10, 2, 4
32304, none, minecraft:windswept_hills, CREATURE, butterflies:rainbow, 10, 2, 4
32305, none, minecraft:windswept_hills, CREATURE, riskofrain_mobs:gunner_drone_entity, 10, 1, 1
32306, none, minecraft:windswept_hills, CREATURE, butterflies:chalkhill, 10, 2, 4
32307, none, minecraft:windswept_hills, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
32308, none, minecraft:windswept_hills, AMBIENT, minecraft:bat, 10, 2, 4
32309, none, minecraft:windswept_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
32310, none, minecraft:windswept_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 2, 4
32311, none, minecraft:windswept_hills, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 2, 4
32312, none, minecraft:windswept_hills, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
32313, none, minecraft:windswept_hills, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 12, 2, 5
32314, none, minecraft:windswept_hills, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 3
32315, none, minecraft:windswept_hills, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
32316, none, minecraft:windswept_hills, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
32317, none, minecraft:windswept_hills, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
32318, none, minecraft:windswept_hills, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
32319, none, minecraft:windswept_hills, WATER_AMBIENT, aquaculture:minnow, 18, 1, 3
32320, none, minecraft:windswept_hills, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
32321, none, minecraft:windswept_hills, WATER_AMBIENT, aquaculture:perch, 20, 1, 3
32322, none, minecraft:windswept_hills, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
32323, jungle, wythers:windswept_jungle, MONSTER, minecraft:spider, 30, 2, 4
32324, jungle, wythers:windswept_jungle, MONSTER, minecraft:zombie, 40, 2, 3
32325, jungle, wythers:windswept_jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
32326, jungle, wythers:windswept_jungle, MONSTER, minecraft:skeleton, 40, 2, 4
32327, jungle, wythers:windswept_jungle, MONSTER, minecraft:slime, 30, 2, 4
32328, jungle, wythers:windswept_jungle, MONSTER, minecraft:enderman, 5, 1, 2
32329, jungle, wythers:windswept_jungle, MONSTER, minecraft:witch, 5, 1, 1
32330, jungle, wythers:windswept_jungle, MONSTER, monsterplus:abyssologer, 10, 1, 1
32331, jungle, wythers:windswept_jungle, MONSTER, grimoireofgaia:arachne, 20, 1, 2
32332, jungle, wythers:windswept_jungle, MONSTER, grimoireofgaia:bone_knight, 20, 1, 2
32333, jungle, wythers:windswept_jungle, MONSTER, grimoireofgaia:cobble_golem, 30, 2, 4
32334, jungle, wythers:windswept_jungle, MONSTER, grimoireofgaia:cobblestone_golem, 30, 2, 4
32335, jungle, wythers:windswept_jungle, MONSTER, grimoireofgaia:creep, 20, 2, 3
32336, jungle, wythers:windswept_jungle, MONSTER, grimoireofgaia:deathword, 30, 1, 2
32337, jungle, wythers:windswept_jungle, MONSTER, grimoireofgaia:ender_eye, 30, 2, 4
32338, jungle, wythers:windswept_jungle, MONSTER, grimoireofgaia:flesh_lich, 30, 2, 4
32339, jungle, wythers:windswept_jungle, MONSTER, grimoireofgaia:hunter, 30, 2, 4
32340, jungle, wythers:windswept_jungle, MONSTER, grimoireofgaia:mimic, 30, 1, 1
32341, jungle, wythers:windswept_jungle, MONSTER, player_mobs:player_mob, 20, 2, 4
32342, jungle, wythers:windswept_jungle, MONSTER, grimoireofgaia:shaman, 40, 2, 4
32343, jungle, wythers:windswept_jungle, MONSTER, hmag:alraune, 15, 1, 2
32344, jungle, wythers:windswept_jungle, MONSTER, alexsmobs:centipede_head, 10, 1, 1
32345, jungle, wythers:windswept_jungle, MONSTER, alexsmobs:farseer, 10, 1, 1
32346, jungle, wythers:windswept_jungle, MONSTER, alexsmobs:murmur, 10, 1, 1
32347, jungle, wythers:windswept_jungle, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
32348, jungle, wythers:windswept_jungle, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
32349, jungle, wythers:windswept_jungle, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
32350, jungle, wythers:windswept_jungle, MONSTER, born_in_chaos_v1:bonescaller, 11, 1, 1
32351, jungle, wythers:windswept_jungle, MONSTER, born_in_chaos_v1:corpse_fly, 17, 1, 3
32352, jungle, wythers:windswept_jungle, MONSTER, monsterplus:crystal_zombie, 20, 2, 4
32353, jungle, wythers:windswept_jungle, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
32354, jungle, wythers:windswept_jungle, MONSTER, born_in_chaos_v1:decaying_zombie, 15, 1, 1
32355, jungle, wythers:windswept_jungle, MONSTER, born_in_chaos_v1:decrepit_skeleton, 15, 1, 1
32356, jungle, wythers:windswept_jungle, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
32357, jungle, wythers:windswept_jungle, MONSTER, hmag:dogu, 10, 1, 1
32358, jungle, wythers:windswept_jungle, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
32359, jungle, wythers:windswept_jungle, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
32360, jungle, wythers:windswept_jungle, MONSTER, realmrpg_wyrms:ender_wyrm, 10, 1, 3
32361, jungle, wythers:windswept_jungle, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
32362, jungle, wythers:windswept_jungle, MONSTER, monsterplus:glow_skeleton, 30, 1, 3
32363, jungle, wythers:windswept_jungle, MONSTER, hmag:melty_monster, 18, 1, 3
32364, jungle, wythers:windswept_jungle, MONSTER, hmag:ghost, 15, 1, 2
32365, jungle, wythers:windswept_jungle, MONSTER, hmag:kobold, 20, 1, 2
32366, jungle, wythers:windswept_jungle, MONSTER, hmag:lich, 10, 1, 1
32367, jungle, wythers:windswept_jungle, MONSTER, hmag:ogre, 10, 1, 1
32368, jungle, wythers:windswept_jungle, MONSTER, hmag:spider_nest, 10, 1, 2
32369, jungle, wythers:windswept_jungle, MONSTER, hmag:necrotic_reaper, 10, 1, 2
32370, jungle, wythers:windswept_jungle, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
32371, jungle, wythers:windswept_jungle, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
